Date,Energy
2018-04-22,8.3
2018-04-23,18.0
2018-04-24,12.9
2018-04-25,16.6
2018-04-26,15.3
2018-04-27,3.2
2018-04-28,7.7
2018-04-29,27.9
2018-04-30,38.0
2018-05-01,14.1
2018-05-02,34.4
2018-05-03,67.2
2018-05-04,57.4
2018-05-05,11.3
2018-05-06,11.7
2018-05-07,6.2
2018-05-08,4.6
2018-05-09,2.5
2018-05-10,6.7
2018-05-11,6.9
2018-05-12,8.2
2018-05-13,24.9
2018-05-14,24.5
2018-05-15,15.4
2018-05-16,10.8
2018-05-17,4.0
2018-05-18,5.9
2018-05-19,14.3
2018-05-20,24.8
2018-05-21,26.2
2018-05-22,14.0
2018-05-23,9.5
2018-05-24,12.4
2018-05-25,3.7
2018-05-26,3.2
2018-05-27,5.8
2018-05-28,9.3
2018-05-29,2.8
2018-05-30,18.7
2018-05-31,7.6
2018-06-01,15.0
2018-06-02,6.7
2018-06-03,5.0
2018-06-04,17.0
2018-06-05,14.0
2018-06-06,6.5
2018-06-07,3.9
2018-06-08,13.5
2018-06-09,33.0
2018-06-10,12.9
2018-06-11,7.4
2018-06-12,30.5
2018-06-13,17.3
2018-06-14,24.2
2018-06-15,44.0
2018-06-16,26.9
2018-06-17,9.8
2018-06-18,20.9
2018-06-19,20.0
2018-06-20,13.0
2018-06-21,7.0
2018-06-22,17.6
2018-06-23,32.8
2018-06-24,13.8
2018-06-25,21.5
2018-06-26,57.8
2018-06-27,20.3
